schema_version,record_id,source_event_id,symbol,timestamp,received_at,open,high,low,close,volume,currency,interval,regime,source,is_synthetic
1.0.0,651c2a27-9b3f-56b6-ba55-cc42d97716ff,synthetic:1.0.0:QTECH:2024-02-26,QTECH,2024-02-26T21:00:00Z,2024-02-26T21:02:00Z,100.618340,104.440690,99.967666,103.769636,4368595,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,3878b73b-56f5-5b5b-a7b3-1c30eb713e16,synthetic:1.0.0:QGOLD:2024-02-26,QGOLD,2024-02-26T21:00:00Z,2024-02-26T21:02:00Z,169.614019,173.130038,168.953729,172.458674,2155123,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,8731a2c1-9070-576c-9ae3-f68d8a47fbd9,synthetic:1.0.0:QWTI:2024-02-26,QWTI,2024-02-26T21:00:00Z,2024-02-26T21:02:00Z,38.761958,39.368186,38.531112,39.135117,2158871,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,d013e8ea-57a1-5de6-ac08-8c790fadaf88,synthetic:1.0.0:QCASH:2024-02-26,QCASH,2024-02-26T21:00:00Z,2024-02-26T21:02:00Z,101.507303,101.553715,101.465850,101.512259,821744,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,1972e082-7542-5ef1-9a0e-51d48a0ae696,synthetic:1.0.0:QTECH:2024-02-27,QTECH,2024-02-27T21:00:00Z,2024-02-27T21:02:00Z,103.740178,105.202195,101.061100,102.505719,3001855,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,c93dedc1-2913-534e-b23a-dddc2f0a4956,synthetic:1.0.0:QGOLD:2024-02-27,QGOLD,2024-02-27T21:00:00Z,2024-02-27T21:02:00Z,172.527583,173.695613,171.822090,172.988236,1205573,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,bb30633d-5264-58c2-bdd3-e02cdc883845,synthetic:1.0.0:QWTI:2024-02-27,QWTI,2024-02-27T21:00:00Z,2024-02-27T21:02:00Z,39.337276,39.722095,37.674574,38.046768,2722579,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,0fe085be-0284-5a23-9c0a-4115e7cbeb80,synthetic:1.0.0:QCASH:2024-02-27,QCASH,2024-02-27T21:00:00Z,2024-02-27T21:02:00Z,101.512034,101.555633,101.473296,101.516893,728010,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,ec971d02-b79b-5133-b214-09d71205cfad,synthetic:1.0.0:QTECH:2024-02-28,QTECH,2024-02-28T21:00:00Z,2024-02-28T21:02:00Z,101.960102,102.956279,96.653379,97.607026,6308246,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,66f192b3-a057-51ad-8021-a8150e4b23eb,synthetic:1.0.0:QGOLD:2024-02-28,QGOLD,2024-02-28T21:00:00Z,2024-02-28T21:02:00Z,172.915026,174.027067,166.805900,167.885596,2259561,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,7df8868c-ae6d-5c28-ac2c-364746d3af6a,synthetic:1.0.0:QWTI:2024-02-28,QWTI,2024-02-28T21:00:00Z,2024-02-28T21:02:00Z,37.908970,38.553457,35.581016,36.196387,3478501,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,04c82025-e94c-506b-8a05-9b7352c109b4,synthetic:1.0.0:QCASH:2024-02-28,QCASH,2024-02-28T21:00:00Z,2024-02-28T21:02:00Z,101.516070,101.557500,101.476593,101.518023,543359,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,43f562bc-40bb-50c1-8600-fc1b7a5a3b23,synthetic:1.0.0:QTECH:2024-02-29,QTECH,2024-02-29T21:00:00Z,2024-02-29T21:02:00Z,97.578412,98.289456,96.588204,97.297199,2019520,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,1f70ab63-cfa9-51d4-a201-4ce63a95a9ab,synthetic:1.0.0:QGOLD:2024-02-29,QGOLD,2024-02-29T21:00:00Z,2024-02-29T21:02:00Z,168.174859,169.241056,165.059825,166.112950,1629131,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,8cbb2011-06f5-5275-981d-2adf10bd7513,synthetic:1.0.0:QWTI:2024-02-29,QWTI,2024-02-29T21:00:00Z,2024-02-29T21:02:00Z,36.236540,36.706726,35.314502,35.778748,1763641,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,4d704698-d5ce-5a9a-884a-1b0a962c700e,synthetic:1.0.0:QCASH:2024-02-29,QCASH,2024-02-29T21:00:00Z,2024-02-29T21:02:00Z,101.518597,101.563350,101.480077,101.524828,899266,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,5abffadf-4b13-59a9-b0e3-9ef70924804a,synthetic:1.0.0:QTECH:2024-03-01,QTECH,2024-03-01T21:00:00Z,2024-03-01T21:02:00Z,97.414372,98.128188,93.903503,94.596672,4191814,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,7dfb31e6-a78a-5284-8d27-8d3cb267ddba,synthetic:1.0.0:QGOLD:2024-03-01,QGOLD,2024-03-01T21:00:00Z,2024-03-01T21:02:00Z,166.157634,167.214314,162.754859,163.796524,1851199,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,74b1ed50-95e5-5ded-82b8-35e1449226db,synthetic:1.0.0:QWTI:2024-03-01,QWTI,2024-03-01T21:00:00Z,2024-03-01T21:02:00Z,35.663555,35.909618,33.769485,34.004098,3511950,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,8960fdd0-8819-5d27-8843-e2cdeb3c9833,synthetic:1.0.0:QCASH:2024-03-01,QCASH,2024-03-01T21:00:00Z,2024-03-01T21:02:00Z,101.526805,101.571272,101.485433,101.529899,715642,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,4e77936d-e520-511f-83e7-0a380e100526,synthetic:1.0.0:QTECH:2024-03-04,QTECH,2024-03-04T21:00:00Z,2024-03-04T21:02:00Z,94.459790,95.098769,93.439439,94.075821,2329408,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,bd1236c8-ac69-5318-829a-a9121fe06aec,synthetic:1.0.0:QGOLD:2024-03-04,QGOLD,2024-03-04T21:00:00Z,2024-03-04T21:02:00Z,163.423500,164.123159,162.790564,163.489966,1170286,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,4669ceae-4f80-5b6c-b744-6460464b3454,synthetic:1.0.0:QWTI:2024-03-04,QWTI,2024-03-04T21:00:00Z,2024-03-04T21:02:00Z,33.890211,34.093107,33.520487,33.722378,1760352,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,ec5c165d-6353-5538-bf33-69d8a2f8e233,synthetic:1.0.0:QCASH:2024-03-04,QCASH,2024-03-04T21:00:00Z,2024-03-04T21:02:00Z,101.529626,101.576462,101.491802,101.538635,820826,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,90707b80-66c3-5e0e-b79c-20a559f28014,synthetic:1.0.0:QTECH:2024-03-05,QTECH,2024-03-05T21:00:00Z,2024-03-05T21:02:00Z,93.951663,98.512891,92.384009,96.896107,4324085,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,39d799ee-291a-5e1a-9add-9708e777cbf8,synthetic:1.0.0:QGOLD:2024-03-05,QGOLD,2024-03-05T21:00:00Z,2024-03-05T21:02:00Z,163.453480,168.359048,162.221356,167.099440,2053976,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,7ddb47dd-4ddb-5dc1-8e54-0bca0f4636d2,synthetic:1.0.0:QWTI:2024-03-05,QWTI,2024-03-05T21:00:00Z,2024-03-05T21:02:00Z,33.855565,34.845729,33.559380,34.543526,2424844,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,6864946f-e024-57af-8d40-39b6b86ebae3,synthetic:1.0.0:QCASH:2024-03-05,QCASH,2024-03-05T21:00:00Z,2024-03-05T21:02:00Z,101.540379,101.581710,101.499213,101.540544,579988,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,9a453b98-01b7-50a7-97fb-83c3f90667cf,synthetic:1.0.0:QTECH:2024-03-06,QTECH,2024-03-06T21:00:00Z,2024-03-06T21:02:00Z,97.039808,99.106034,96.238968,98.294836,2970851,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,448ae659-17dc-5928-9ef4-640c45cbc949,synthetic:1.0.0:QGOLD:2024-03-06,QGOLD,2024-03-06T21:00:00Z,2024-03-06T21:02:00Z,167.268821,169.062399,166.284322,168.073166,1377612,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,89a1f2ac-01c2-5311-b7f6-b01ea9c5f319,synthetic:1.0.0:QWTI:2024-03-06,QWTI,2024-03-06T21:00:00Z,2024-03-06T21:02:00Z,34.516906,35.528895,34.223522,35.229454,2218365,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,72ab955a-fa4b-557c-bbb6-27dc1bcb4ef0,synthetic:1.0.0:QCASH:2024-03-06,QCASH,2024-03-06T21:00:00Z,2024-03-06T21:02:00Z,101.542359,101.584504,101.504164,101.546307,941363,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,f6655a36-9652-5bda-bc89-a26ab7436ab7,synthetic:1.0.0:QTECH:2024-03-07,QTECH,2024-03-07T21:00:00Z,2024-03-07T21:02:00Z,98.228438,102.093591,97.457590,101.298649,4366694,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,848beee6-54de-5e0c-baec-08058541e284,synthetic:1.0.0:QGOLD:2024-03-07,QGOLD,2024-03-07T21:00:00Z,2024-03-07T21:02:00Z,168.460094,171.642034,167.914846,171.088280,2118021,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,2e2bb84d-fc42-520e-abc8-752e8fdbad43,synthetic:1.0.0:QWTI:2024-03-07,QWTI,2024-03-07T21:00:00Z,2024-03-07T21:02:00Z,35.115673,37.168154,34.868864,36.908742,3338392,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,1f881672-0db4-5ce4-8561-91b3ca487c4e,synthetic:1.0.0:QCASH:2024-03-07,QCASH,2024-03-07T21:00:00Z,2024-03-07T21:02:00Z,101.546396,101.590937,101.507755,101.552293,747448,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,70aaf98d-9a42-5d59-8c75-0608782d582f,synthetic:1.0.0:QTECH:2024-03-08,QTECH,2024-03-08T21:00:00Z,2024-03-08T21:02:00Z,101.061002,101.708931,99.886075,100.530604,2311159,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,750c3951-8fef-5607-a78e-3013e2ac286a,synthetic:1.0.0:QGOLD:2024-03-08,QGOLD,2024-03-08T21:00:00Z,2024-03-08T21:02:00Z,170.684560,174.149279,170.073790,173.528333,1719089,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,8c6528e4-0b0a-57b2-b7e4-c02202da3bb3,synthetic:1.0.0:QWTI:2024-03-08,QWTI,2024-03-08T21:00:00Z,2024-03-08T21:02:00Z,36.754762,37.385282,36.385772,37.013692,1422540,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,34b18d9c-a491-535b-af8a-f2bccb26a81e,synthetic:1.0.0:QCASH:2024-03-08,QCASH,2024-03-08T21:00:00Z,2024-03-08T21:02:00Z,101.553986,101.595407,101.514812,101.556232,680687,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,def0bcd0-3e5e-5004-9cc0-a95ca148367a,synthetic:1.0.0:QTECH:2024-03-11,QTECH,2024-03-11T21:00:00Z,2024-03-11T21:02:00Z,100.934846,103.872421,100.413390,103.338548,3896584,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,518d0b90-4c37-530d-a3af-857fa78279eb,synthetic:1.0.0:QGOLD:2024-03-11,QGOLD,2024-03-11T21:00:00Z,2024-03-11T21:02:00Z,173.166149,177.857142,172.556298,177.232969,2292964,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,bb9aa6f7-7854-5fd9-97a3-f193f571773d,synthetic:1.0.0:QWTI:2024-03-11,QWTI,2024-03-11T21:00:00Z,2024-03-11T21:02:00Z,36.923276,38.937484,36.653958,38.655530,3549491,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,5675e7a2-8728-56b2-ab82-bee96b939bd1,synthetic:1.0.0:QCASH:2024-03-11,QCASH,2024-03-11T21:00:00Z,2024-03-11T21:02:00Z,101.554359,101.596882,101.516408,101.558929,568841,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,871e6dd4-f259-5b66-b757-34cebdcac5ad,synthetic:1.0.0:QTECH:2024-03-12,QTECH,2024-03-12T21:00:00Z,2024-03-12T21:02:00Z,103.563878,104.046118,100.777002,101.248461,3902001,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,7882866a-0fa8-59c2-8ace-50cce054f62e,synthetic:1.0.0:QGOLD:2024-03-12,QGOLD,2024-03-12T21:00:00Z,2024-03-12T21:02:00Z,177.243065,178.215028,175.507969,176.475724,1147667,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,de39a8a6-db3d-51ae-ba07-f24b4a463295,synthetic:1.0.0:QWTI:2024-03-12,QWTI,2024-03-12T21:00:00Z,2024-03-12T21:02:00Z,38.806343,39.100355,37.191867,37.475798,3013438,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,cd4747aa-11ea-5da1-8fe9-20684414cdce,synthetic:1.0.0:QCASH:2024-03-12,QCASH,2024-03-12T21:00:00Z,2024-03-12T21:02:00Z,101.559795,101.601026,101.521605,101.562835,697938,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,479f90ce-303b-54a6-96c3-254d70d78770,synthetic:1.0.0:QTECH:2024-03-13,QTECH,2024-03-13T21:00:00Z,2024-03-13T21:02:00Z,101.283890,101.806106,100.588406,101.109724,1956138,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,19e94042-e2f1-583e-a6f6-f2e1d0caa251,synthetic:1.0.0:QGOLD:2024-03-13,QGOLD,2024-03-13T21:00:00Z,2024-03-13T21:02:00Z,175.982960,177.603272,173.150404,174.759452,1515067,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,f6a50bf1-e62c-542b-9f5b-897d8eab5a5a,synthetic:1.0.0:QWTI:2024-03-13,QWTI,2024-03-13T21:00:00Z,2024-03-13T21:02:00Z,37.415209,37.785564,36.355093,36.718552,2073972,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,e02ccec2-5bdf-5e57-bb04-5894ffa39f4e,synthetic:1.0.0:QCASH:2024-03-13,QCASH,2024-03-13T21:00:00Z,2024-03-13T21:02:00Z,101.563540,101.605292,101.525211,101.566961,600241,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,48fb5314-f7c4-5f2a-873f-fe8bafd193d0,synthetic:1.0.0:QTECH:2024-03-14,QTECH,2024-03-14T21:00:00Z,2024-03-14T21:02:00Z,101.035049,104.405419,99.981386,103.327845,3873573,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,54425131-5cb8-572c-8eec-9230b3e19794,synthetic:1.0.0:QGOLD:2024-03-14,QGOLD,2024-03-14T21:00:00Z,2024-03-14T21:02:00Z,174.569174,179.455198,173.217717,178.076588,2043186,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,25c7b727-1456-5f2a-9a92-3e1e1835565a,synthetic:1.0.0:QWTI:2024-03-14,QWTI,2024-03-14T21:00:00Z,2024-03-14T21:02:00Z,36.498467,37.608195,36.141213,37.243647,2094341,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,33766768-1dc6-5c46-8496-ce1c96746bcd,synthetic:1.0.0:QCASH:2024-03-14,QCASH,2024-03-14T21:00:00Z,2024-03-14T21:02:00Z,101.566118,101.611688,101.527683,101.573251,914690,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,15f50a6d-50c1-57aa-9100-462617bcf9a5,synthetic:1.0.0:QTECH:2024-03-15,QTECH,2024-03-15T21:00:00Z,2024-03-15T21:02:00Z,103.419096,107.119196,102.736788,106.417108,4919523,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,a8bf6213-6051-5791-bd75-09b206d17c89,synthetic:1.0.0:QGOLD:2024-03-15,QGOLD,2024-03-15T21:00:00Z,2024-03-15T21:02:00Z,177.858349,181.432894,177.296059,180.861111,2018980,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,afba8874-e7ab-5609-95a4-59ee41abf6f8,synthetic:1.0.0:QWTI:2024-03-15,QWTI,2024-03-15T21:00:00Z,2024-03-15T21:02:00Z,37.416042,39.816799,37.014233,39.393751,3769257,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,4f9c8f28-9143-55c3-8f30-40aeef7cd12b,synthetic:1.0.0:QCASH:2024-03-15,QCASH,2024-03-15T21:00:00Z,2024-03-15T21:02:00Z,101.573865,101.619245,101.535864,101.581242,729908,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,88cee62f-87a5-5825-960f-8737256406cc,synthetic:1.0.0:QTECH:2024-03-18,QTECH,2024-03-18T21:00:00Z,2024-03-18T21:02:00Z,106.604549,107.681904,105.725761,106.801492,2127381,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,be089460-eebe-5e79-9bc2-a3e37a70cc42,synthetic:1.0.0:QGOLD:2024-03-18,QGOLD,2024-03-18T21:00:00Z,2024-03-18T21:02:00Z,180.357090,181.174883,178.976515,179.791744,1377515,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,0e4b57df-0be5-5734-9687-6000ddff0fc2,synthetic:1.0.0:QWTI:2024-03-18,QWTI,2024-03-18T21:00:00Z,2024-03-18T21:02:00Z,39.387088,39.704687,38.715894,39.030618,1595531,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,a761223b-91c9-54fa-a18d-4a64f8cdc579,synthetic:1.0.0:QCASH:2024-03-18,QCASH,2024-03-18T21:00:00Z,2024-03-18T21:02:00Z,101.581627,101.620417,101.543066,101.581856,522908,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,dfd7f946-67aa-5749-8b7f-77fd88a59837,synthetic:1.0.0:QTECH:2024-03-19,QTECH,2024-03-19T21:00:00Z,2024-03-19T21:02:00Z,106.303770,106.952489,105.434876,106.082243,1791624,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,e879e06c-70d2-5c29-9dba-f1ac3b2bbab5,synthetic:1.0.0:QGOLD:2024-03-19,QGOLD,2024-03-19T21:00:00Z,2024-03-19T21:02:00Z,179.951496,182.171279,179.358153,181.572591,1747442,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,cff98215-9449-50b5-9326-1fa93422e5cc,synthetic:1.0.0:QWTI:2024-03-19,QWTI,2024-03-19T21:00:00Z,2024-03-19T21:02:00Z,38.898472,39.678757,38.481222,39.257653,1438066,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,6ae79597-6a5c-53e2-9a5e-690add7a9445,synthetic:1.0.0:QCASH:2024-03-19,QCASH,2024-03-19T21:00:00Z,2024-03-19T21:02:00Z,101.579368,101.626906,101.540578,101.588113,743673,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,847c2467-2bf4-5b95-b7c3-4e9a20beee63,synthetic:1.0.0:QTECH:2024-03-20,QTECH,2024-03-20T21:00:00Z,2024-03-20T21:02:00Z,106.106638,106.941447,102.123608,102.933451,4235658,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,24c5f14f-6bed-5902-bb6d-66ea5ec7ed28,synthetic:1.0.0:QGOLD:2024-03-20,QGOLD,2024-03-20T21:00:00Z,2024-03-20T21:02:00Z,181.445305,182.204370,177.856927,178.604106,1755957,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,e699e0d2-79d3-508f-b188-f78bf26e9ede,synthetic:1.0.0:QWTI:2024-03-20,QWTI,2024-03-20T21:00:00Z,2024-03-20T21:02:00Z,39.244897,39.524193,36.534142,36.796009,4748159,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,1de230c3-c2b4-529d-96c2-24bc55673af3,synthetic:1.0.0:QCASH:2024-03-20,QCASH,2024-03-20T21:00:00Z,2024-03-20T21:02:00Z,101.587288,101.627666,101.549444,101.589821,552179,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,f2b50651-5bbb-5e3b-9d9b-fc6f67626ba4,synthetic:1.0.0:QTECH:2024-03-21,QTECH,2024-03-21T21:00:00Z,2024-03-21T21:02:00Z,103.165838,103.636894,100.142535,100.601885,3895212,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,8a74491c-a117-5f76-8ac5-26a200a091c2,synthetic:1.0.0:QGOLD:2024-03-21,QGOLD,2024-03-21T21:00:00Z,2024-03-21T21:02:00Z,178.541446,179.796850,174.972524,176.211545,1848745,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,e8017358-27f7-5750-83c5-5ed9c08a4fc6,synthetic:1.0.0:QWTI:2024-03-21,QWTI,2024-03-21T21:00:00Z,2024-03-21T21:02:00Z,36.779641,37.258062,35.549849,36.018367,2352320,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,17e75cd7-8dcf-56c4-a94e-c5d48df0520c,synthetic:1.0.0:QCASH:2024-03-21,QCASH,2024-03-21T21:00:00Z,2024-03-21T21:02:00Z,101.591019,101.634853,101.550631,101.594463,745188,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,aa174523-c364-54a9-b3e2-5f3ecdf5dbbc,synthetic:1.0.0:QTECH:2024-03-22,QTECH,2024-03-22T21:00:00Z,2024-03-22T21:02:00Z,100.670268,104.477529,99.989364,103.775621,4385770,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,82ca68e1-42d5-586d-9442-524e9ea3df1a,synthetic:1.0.0:QGOLD:2024-03-22,QGOLD,2024-03-22T21:00:00Z,2024-03-22T21:02:00Z,176.063317,180.847531,175.263743,180.029943,2251652,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,50233282-e677-50c3-a9de-b74d5bd16ccc,synthetic:1.0.0:QWTI:2024-03-22,QWTI,2024-03-22T21:00:00Z,2024-03-22T21:02:00Z,35.828727,37.545597,35.553431,37.259308,2293276,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,c36878d0-8eca-5eb0-a72d-ac6393b7f015,synthetic:1.0.0:QCASH:2024-03-22,QCASH,2024-03-22T21:00:00Z,2024-03-22T21:02:00Z,101.593959,101.642193,101.553372,101.601603,719560,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,2e5ffe1b-5779-51a3-9d61-5649185831d0,synthetic:1.0.0:QTECH:2024-03-25,QTECH,2024-03-25T21:00:00Z,2024-03-25T21:02:00Z,103.440422,106.100237,102.549460,105.194169,2694803,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,896563c3-65ae-5d6e-936f-883bcf9a4274,synthetic:1.0.0:QGOLD:2024-03-25,QGOLD,2024-03-25T21:00:00Z,2024-03-25T21:02:00Z,180.074379,181.865951,179.033955,180.821213,1343873,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,95d168e6-a6ca-5a9d-b2a7-0d265b380ff5,synthetic:1.0.0:QWTI:2024-03-25,QWTI,2024-03-25T21:00:00Z,2024-03-25T21:02:00Z,37.345402,37.822004,37.028494,37.503753,1644086,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,02d15fe8-d85d-511b-a229-18bf179bed87,synthetic:1.0.0:QCASH:2024-03-25,QCASH,2024-03-25T21:00:00Z,2024-03-25T21:02:00Z,101.599099,101.649186,101.558330,101.608413,790912,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,8fb7ddc5-b98d-5728-ad33-e84ef5d46e1d,synthetic:1.0.0:QTECH:2024-03-26,QTECH,2024-03-26T21:00:00Z,2024-03-26T21:02:00Z,105.004012,105.955988,101.863070,102.795018,3702398,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,b99c7326-827f-546b-9aa2-408b93ee7243,synthetic:1.0.0:QGOLD:2024-03-26,QGOLD,2024-03-26T21:00:00Z,2024-03-26T21:02:00Z,180.804186,181.612170,176.608443,177.401220,1948803,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,8c64b273-dd60-5426-9b10-da58deec2d86,synthetic:1.0.0:QWTI:2024-03-26,QWTI,2024-03-26T21:00:00Z,2024-03-26T21:02:00Z,37.442507,37.870003,35.907062,36.321762,2900243,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,701ef81d-9fbf-5349-9efb-ffd00492a241,synthetic:1.0.0:QCASH:2024-03-26,QCASH,2024-03-26T21:00:00Z,2024-03-26T21:02:00Z,101.607689,101.646176,101.569911,101.608398,529704,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,ced97a91-5caf-5943-84bf-6784a9841557,synthetic:1.0.0:QTECH:2024-03-27,QTECH,2024-03-27T21:00:00Z,2024-03-27T21:02:00Z,103.288118,106.206406,102.690613,105.595553,5208191,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,1d2e863f-991c-513a-b17f-71239fc60478,synthetic:1.0.0:QGOLD:2024-03-27,QGOLD,2024-03-27T21:00:00Z,2024-03-27T21:02:00Z,177.727916,182.257826,177.080942,181.596768,2409888,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,cceff848-1b70-5bc5-8be5-4904dd94cc13,synthetic:1.0.0:QWTI:2024-03-27,QWTI,2024-03-27T21:00:00Z,2024-03-27T21:02:00Z,36.180047,38.557930,35.586336,37.935412,4118425,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,e0476b1a-1d91-53d6-a991-30b8c0382595,synthetic:1.0.0:QCASH:2024-03-27,QCASH,2024-03-27T21:00:00Z,2024-03-27T21:02:00Z,101.607462,101.656268,101.567835,101.616638,880674,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
1.0.0,d7d22470-636f-571f-8351-1611c4934cb1,synthetic:1.0.0:QTECH:2024-03-28,QTECH,2024-03-28T21:00:00Z,2024-03-28T21:02:00Z,105.052179,109.354071,104.525758,108.808826,4544476,USD,1d,correlation_breakdown,quantops_deterministic_synthetic_generator,True
